"code_entite","lat","long","surface_bv","type","date","nom_site","mesure_2023","moyenne_historique","rapport","rapport_categorie","colour_categ","rapport_label","popup_html"
"F6520001",48.788437,3.4220534,336,"site",2023-09-04,"Le Grand Morin à Meilleray",653.285714285714,884.242236024845,-26.1191461264515,"inf à -15%","#fdbe85","-26,1%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-26,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"F6550001",48.8176463,3.014,770,"site",2023-09-04,"Le Grand Morin à Pommeuse",1924.28571428571,2385.97142857143,-19.3500101785439,"inf à -15%","#fdbe85","-19,4%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-19,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"F6640001",48.8650703,2.5751311,12598,"site",2023-09-04,"La Marne à Noisiel et à Gournay-sur-Marne",50588.8571428571,55919.3041474654,-9.53239151644541,"inf à 0%","#feedde","-9,5%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-9,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"G1110410",49.9997806,1.3391465,267,"site",2023-09-04,"L'Yères à Touffreville-sur-Eu",1989.57142857143,1790.5380952381,11.1158390800316,"0 et 15%","#eff3ff","+11,1%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+11,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"G2060210",49.86398,1.1854002,307,"site",2023-09-03,"La Béthune à Saint-Aubin-le-Cauf",1189.28571428571,3391.32380952381,-64.9315199290067,"inf à -60%","#e6550d","-64,9%","Débit moyen au 3 septembre 2023: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-64,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"G4000220",49.7034314,0.963871,50.7,"site",2023-09-04,"La Saâne à Val-de-Saâne",494.571428571429,402.770186335404,22.7924621410727,"sup à 15%","#c6dbef","+22,8%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+22,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"G6000610",49.818849,0.6353226,355,"site",2023-09-04,"La Durdent à Vittefleur",3223.71428571429,3542.58571428571,-9.0010928256598,"inf à 0%","#feedde","-9,0%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-9,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"G7100610",49.7345205,0.4121652,89.3,"site",2023-09-04,"La Ganzeville à Ganzeville",697.428571428571,730.538095238095,-4.5322104384896,"inf à 0%","#feedde","-4,5%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-4,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"H0100010",47.7644822,4.5703401,371,"site",2023-09-04,"La Seine à Nod-sur-Seine",596.857142857143,874.790476190476,-31.7714173734118,"inf à -15%","#fdbe85","-31,8%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-31,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"H0301010",47.7983448,4.8235508,173,"site",2023-09-04,"L'Ource à Leuglay [Froidvent]",145.428571428571,358.37619047619,-59.420135797712,"inf à -40%","#fd8d3c","-59,4%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-59,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"H0400010",48.1168405,4.3776253,2340,"site",2023-09-04,"La Seine à Bar-sur-Seine",4162.42857142857,6043.12380952381,-31.1212428765949,"inf à -15%","#fdbe85","-31,1%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-31,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"H0810010",48.50731,3.8896082,3880,"site",2023-09-04,"La Seine à Méry-sur-Seine",18709.5714285714,25147.7857142857,-25.6015156119966,"inf à -15%","#fdbe85","-25,6%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-25,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"H1201010",48.2191167,4.7351323,1280,"site",2023-09-04,"L'Aube à Bar-sur-Aube",2008.42857142857,3012.58095238095,-33.3319634169088,"inf à -15%","#fdbe85","-33,3%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-33,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"H1501010",48.5378817,4.1401934,3590,"site",2023-09-04,"L'Aube à Arcis-sur-Aube",19982.2857142857,19982.2285714286,0.000285968388831639,"0 et 15%","#eff3ff","+0,0%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+0,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"H1603010",48.6141042,3.9048537,320,"site",2023-09-04,"La Superbe à Saint-Saturnin",513.571428571429,343.671428571429,49.4367543750259,"sup à 15%","#c6dbef","+49,4%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+49,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"H1700010",48.5237612,3.5947454,8760,"site",2023-09-04,"La Seine à Pont-sur-Seine",48312.8571428571,48275.9571428571,0.0764355637544541,"0 et 15%","#eff3ff","+0,1%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+0,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2051010",47.4293251,3.5597894,754,"site",2023-09-04,"L'Yonne à Dornecy",4665.57142857143,6141.32857142857,-24.0299330298469,"inf à -15%","#fdbe85","-24,0%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-24,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2062010",47.4144363,3.4940254,263,"site",2023-09-04,"Le Beuvron à Ouagne [Champmoreau]",167.142857142857,333.633333333333,-49.9022308493784,"inf à -40%","#fd8d3c","-49,9%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-49,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2073110",47.4320112,3.4124124,80.4,"site",2023-09-04,"Le Sauzay à Corvol-l'Orgueilleux",202.428571428571,354.228571428571,-42.8536860783998,"inf à -40%","#fd8d3c","-42,9%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-42,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2080001",49.2556842,2.4605079,14200,"site",2023-09-04,"L'Oise à Creil et à Pont-Sainte-Maxence",42346.4285714286,63607.0904761905,-33.4249872861583,"inf à -15%","#fdbe85","-33,4%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-33,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2182010",47.6026416,3.7567187,1182,"site",2023-09-04,"La Cure à Arcy-sur-Cure",3554.14285714286,5775.32857142857,-38.4599020958609,"inf à -15%","#fdbe85","-38,5%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-38,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2221010",47.8795082,3.5440908,3807,"site",2023-09-04,"L'Yonne à Gurgy",10222.8571428571,19503.5761904762,-47.5847042459371,"inf à -40%","#fd8d3c","-47,6%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-47,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2240005",49.1328718,2.4158033,57.3,"site",2023-09-04,"L'Ysieux à Luzarches et à Viarmes",97.5714285714286,118.857142857143,-17.9086538461539,"inf à -15%","#fdbe85","-17,9%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-17,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2260002",49.1260853,2.1711382,101,"site",2023-09-04,"Le Sausseron à Nesles-la-Vallée",272.571428571429,337.333333333333,-19.1981931112364,"inf à -15%","#fdbe85","-19,2%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-19,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2342020",47.8230694,3.7865709,1119,"site",2023-09-04,"Le Serein à Chablis [Pont de la déviation]",190.142857142857,806.209523809524,-76.4152057836791,"inf à -60%","#e6550d","-76,4%","Débit moyen au 4 septembre 2023: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-76,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2452020",47.6679491,4.2325072,1350,"site",2023-09-04,"L'Armançon à Aisy-sur-Armançon [aval]",491.857142857143,2001.25238095238,-75.4225330328865,"inf à -60%","#e6550d","-75,4%","Débit moyen au 4 septembre 2023: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-75,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"H2482010",47.9858072,3.6128784,2982,"site",2023-09-04,"L'Armançon à Brienon-sur-Armançon",3106,5130.15238095238,-39.4559894257295,"inf à -15%","#fdbe85","-39,5%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-39,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3030002",48.7913747,1.8499788,34.1,"site",2023-09-04,"La Guyonne à Mareil-le-Guyon",38.8571428571429,69.0761904761905,-43.7474148628154,"inf à -40%","#fd8d3c","-43,7%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-43,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3050001",48.856242,1.8764344,226,"site",2023-09-04,"La Mauldre à Beynes",469.142857142857,581.504761904762,-19.3226112876282,"inf à -15%","#fdbe85","-19,3%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-19,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3050003",48.8592354,1.9132686,88.2,"site",2023-09-04,"Le ru de Gally à Thiverval-Grignon",321.428571428571,477.319047619048,-32.6595967556892,"inf à -15%","#fdbe85","-32,7%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-32,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3050004",48.9285308,1.8420471,375,"site",2023-09-04,"La Mauldre à Aulnay-sur-Mauldre",984,1333.36666666667,-26.2018449538763,"inf à -15%","#fdbe85","-26,2%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-26,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3110410",49.4730952,1.7286179,247,"site",2023-09-04,"L'Epte à Gournay-en-Bray",257.571428571429,335.087557603687,-23.1330967901642,"inf à -15%","#fdbe85","-23,1%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-23,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3170610",49.1509019,1.6895645,99.4,"site",2023-09-04,"L'Aubette à Ambleville",300.857142857143,344.038095238095,-12.5512124903111,"inf à 0%","#feedde","-12,6%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-12,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3180410",49.1195003,1.64482,1403,"site",2023-09-04,"L'Epte à Fourges",5015.85714285714,5866.08095238095,-14.4938983356293,"inf à 0%","#feedde","-14,5%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-14,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3200001",49.0963304,1.488943,NA,"site",2023-09-04,"La Seine à Vernon",206346,241267.933333333,-14.474336829953,"inf à 0%","#feedde","-14,5%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-14,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3203310",47.9222908,2.7008921,94,"site",2023-09-04,"Le Puiseaux à Saint-Hilaire-sur-Puiseaux",34.1428571428571,31.552380952381,8.21008149713222,"0 et 15%","#eff3ff","+8,2%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+8,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3230410",49.5828534,1.4930945,30.1,"site",2023-09-04,"L'Andelle à Rouvray-Catillon",79.1428571428571,89.5857142857143,-11.6568330409824,"inf à 0%","#feedde","-11,7%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-11,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3250410",49.4449512,1.3834006,377,"site",2023-09-04,"L'Andelle à Vascœuil",2816.57142857143,3010.87142857143,-6.45328120477698,"inf à 0%","#feedde","-6,5%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-6,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"H3322010",48.0028854,2.6756568,339,"site",2023-09-04,"La Bezonde à Pannes",109.571428571429,158.07619047619,-30.6844198096151,"inf à -15%","#fdbe85","-30,7%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-30,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H4022030",48.2577243,2.4275375,609,"site",2023-09-04,"L'Essonne à Boulancourt",448,675.214285714286,-33.6506929017243,"inf à -15%","#fdbe85","-33,7%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-33,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H4030210",48.4491588,1.2911927,330,"site",2023-09-04,"L'Eure à Saint-Luperce",287.285714285714,357.319047619048,-19.5996641656784,"inf à -15%","#fdbe85","-19,6%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-19,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"H4130410",48.6154206,1.590845,231,"site",2023-09-04,"La Drouette à Saint-Martin-de-Nigelles",363.571428571429,509.866666666667,-28.6928421996413,"inf à -15%","#fdbe85","-28,7%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-28,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H4160210",48.7008526,1.4421839,2050,"site",2023-09-04,"L'Eure à Charpont",2374.42857142857,3587.82380952381,-33.8198111867786,"inf à -15%","#fdbe85","-33,8%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-33,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"H4230410",48.7619151,1.1047895,495,"site",2023-09-04,"L'Avre à Acon",1393.57142857143,1578.7619047619,-11.7301079809371,"inf à 0%","#feedde","-11,7%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-11,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"H4250420",48.7605918,1.3282008,880,"site",2023-09-04,"L'Avre à Muzy",2039.42857142857,2120.32380952381,-3.81523037810945,"inf à 0%","#feedde","-3,8%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-3,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"H4320210",49.114382,1.2088073,4598,"site",2023-09-04,"L'Eure à Cailly-sur-Eure",9352.57142857143,11806.3285714286,-20.7834055101201,"inf à -15%","#fdbe85","-20,8%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-20,8%</span> par rapport à la moyenne 1990-2020 à cette période."
